Date,402203_flow,402222_flow,402205_flow,402206_flow,402204_flow,403220_flow,403227_flow,403223_flow,403230_flow,403241_flow,409017_flow
2015-03-12,171.99,181.78,166.87,8.01,6.33,144.08,77.09,51.71,238.92,149.26,18117.266
2015-03-13,246.46,170.25,149.72,8.15,6.12,143.39,83.88,41.37,239.98,158.4,18989.904
2015-03-14,243.81,169.14,144.02,7.17,6.38,143.56,93.51,33.21,231.05,163.95,19662.512
2015-03-15,229.24,208.04,193.99,6.58,6.31,143.3,93.43,28.83,223.73,159.8,19888.667
2015-03-16,157.38,224.34,198.98,8,5.96,156.64,94.26,50.8,226,147.3,19909.478
2015-03-17,244.07,202.77,190.67,8.77,6.32,171.46,92.9,56.87,254.55,134.74,19514.669
2015-03-18,267.36,171.42,133.56,10.03,7.83,169.97,79.56,64.27,275.58,122.66,18679.392
2015-03-19,246.02,216.22,184.34,9.6,7.81,176.48,76.5,67.34,281.35,117.72,18588.3
2015-03-20,174.15,288.86,241.59,9.25,7.84,172.64,83.84,50.2,294.39,136.67,18412.424
2015-03-21,163.02,260.47,234.2,6.8,6.83,174.26,94.12,52.71,275.3,168.78,17888.018
2015-03-22,155.16,225.55,169.72,6.52,6.32,179.07,94.99,54.07,281.26,187.19,16881.664
2015-03-23,147.53,205.14,145.14,9.24,6.35,175.63,96.42,57.01,284.62,193.04,16082.219
2015-03-24,148.65,193.98,143.25,10.33,6.91,162.24,95.34,62.53,284.61,172.97,17133.08
2015-03-25,137.14,185.94,140.06,9.42,6.91,153.51,78.31,67.73,262.2,175.8,18817.232
2015-03-26,127.97,181.29,141.36,9.23,6.66,155.37,76.66,55.84,254.97,186.96,19816.878
2015-03-27,126.95,172.62,132.3,8.51,6.56,150.95,78.84,46.72,259.94,188.1,19784.842
2015-03-28,166.6,164.35,123.47,7.34,6.77,152.69,92.72,54.45,252.05,185.36,19364.957
2015-03-29,148.54,161.15,117.28,7.73,6.75,154.01,93.29,40.8,245.13,179.59,18066.506
2015-03-30,161.64,164.96,136.74,7.19,6.37,159.77,94.29,44.44,259.54,175.38,16857.535
2015-03-31,167.8,165.29,120.92,8.11,5.95,160.56,87.95,58.32,258.18,159.67,15866.578
2015-04-01,160.08,175.11,129.91,8.21,5.82,154.39,76.64,69.09,250.69,159.87,17031.435
2015-04-02,141.95,187.81,150.03,8.17,6.02,151.9,79.25,55.88,242.43,163.49,19175.856
2015-04-03,135.09,190.98,151.45,8,5.75,158.74,94.51,50.83,242.03,159.43,18059.282
2015-04-04,119.31,183.52,138.32,7.85,6,160.96,103.03,58.29,241.23,164.33,16810.139
2015-04-05,139.18,176.58,132.63,10.12,7.25,162.49,117.63,67.28,254.21,173.07,16605.068
2015-04-06,153.51,168.1,127.23,10.02,7.91,159.39,112.16,90.65,262.8,168.15,16121.409
2015-04-07,174.44,172.57,139.46,11.79,10.4,145.72,91.35,106.13,286.08,178.12,14986.131
2015-04-08,158.98,200.1,152.03,10.78,11.79,137.38,61.53,102.94,267.26,203.22,14062.692
2015-04-09,164.34,217.96,180.45,9.74,10.26,141.55,59.28,73.67,263.05,241.61,13845.14
2015-04-10,164.35,207.67,163.42,9.48,9,144.73,57.88,55.1,259.84,266.22,14645.795
2015-04-11,143.15,203.52,160.33,8.72,8.12,146.74,61.84,45.98,253.66,264.2,14979.584
2015-04-12,144.96,194.82,148.43,8.28,8.21,146.71,64.69,43.72,247.68,247.87,15350.677
2015-04-13,181.48,174.87,137.76,8.83,8.04,145.02,78.46,38.09,247.79,225,16293.215
2015-04-14,194.1,177.2,136.42,8.88,8.18,143.53,79.58,46.6,255.09,208.36,16594.227
2015-04-15,197.34,218.15,160.47,9.88,10.11,142.65,82.52,60.78,259.56,194.06,16118.862
2015-04-16,197.31,238.53,195.22,10.02,11.67,143.05,80.07,72.53,269.78,186.16,14079.611
2015-04-17,203.43,244.57,212.08,12.46,12.34,141.96,66.16,77.19,290.37,194.85,12423.343
2015-04-18,1095.6,339.83,292.41,53.95,170.79,144.16,97.1,105.02,898.61,252.71,11142.535
2015-04-19,1021.77,1146.33,772.48,24.8,116.62,143.25,53.95,217.71,1190.35,445.65,9933.753
2015-04-20,766.27,1066.3,1109.64,16.07,40.25,121.06,48.08,121.63,668.43,607.07,8523.865
2015-04-21,1220.44,886.53,808.73,13.96,26.95,97,47.11,79.43,484.51,879.88,7186.881
2015-04-22,654.75,1209.45,1035.78,13.05,21.51,89.44,46.7,64.06,408.38,810.02,6295.286
2015-04-23,687.83,798.28,901.05,12.71,19.62,87.3,51.8,58.47,364.48,655.81,8828.343
2015-04-24,790.28,803.12,762.91,17.44,19.43,87.32,63.01,57.99,353.62,528.7,10521.377
2015-04-25,1122.58,919.15,656.14,30.38,25.66,86.83,65.82,80.17,424,471,9949.087
2015-04-26,1049.77,1288.31,1127.52,20.77,38.26,86.76,63.07,103.47,629.05,439.73,8262.479
2015-04-27,748.53,1135.53,1206.73,16.04,32.87,86.82,63.01,89.33,525.65,427.53,7566.323
2015-04-28,895.48,880.2,859.67,14.88,25.53,86.96,60.24,79.99,458.56,499.89,7642.318
2015-04-29,1133.69,987.66,878.04,14.18,20.83,99.55,53.9,75.64,422.41,545.72,7581.183
2015-04-30,1139.49,1197.81,1007.61,13.79,18.74,93.89,54.43,70.12,415.07,515.22,8641.637
2015-05-01,1045.34,1234.1,1155.31,13.52,17.8,87.88,54.3,65.1,386.97,472.66,9728.138
2015-05-02,238.36,1127.9,1194.5,13.13,17.5,88.65,53.3,63.99,375.07,443.19,9880.935
2015-05-03,392.91,502.47,764.5,13.24,17.4,89,53.4,63.79,367.52,421.64,9914.68
2015-05-04,428.35,507.14,511.36,12.98,17.31,89.11,51.3,63.11,361.98,399.14,9562.289
2015-05-05,738.13,519.9,480.6,12.86,17.37,89.08,52.84,61.75,356.38,380.27,9281.969
2015-05-06,620.81,816.7,643.59,12.82,17.6,88.23,52.21,60.57,359.7,364.02,9267.043
2015-05-07,459.41,749.96,706.97,13.45,17.77,88.47,46.21,64,366.03,353.07,9376.283
2015-05-08,713.24,620.73,653.36,13.17,18.03,194.2,44.84,64.55,369.17,341.98,9184.114
2015-05-09,815.76,800.95,627.06,15.37,20.91,432.82,48.32,61.19,653.08,346.86,7429.192
2015-05-10,1953.79,954.92,821.69,79.42,34.97,434.57,58.32,75,2090.99,361,5914.287
2015-05-11,2113.97,2167.32,1277.59,52.83,87.21,692.67,54.13,158.22,2931.66,441.85,4902.526
2015-05-12,1905.24,2150.07,2228.8,36.03,63.95,884.66,49.43,131.08,2396.56,1306.01,4152.928
2015-05-13,2119.61,2076.14,1861.62,32.2,48.27,734.22,48.51,101.56,2072.61,2220.42,4113.183
2015-05-14,1857.97,2200.22,2035.88,28.83,36.19,568.45,49.52,88.89,1666.15,2262.05,3062.274
2015-05-15,1471.89,1907.38,2001.79,26.68,31.06,548.93,49.44,81.78,1439.27,2020.47,2855.021
2015-05-16,1334.01,1646.08,1599.85,25.2,27.42,445.89,46.24,79.02,1295.16,1719.27,2728.176
2015-05-17,1320.96,1495.53,1526.11,23.98,24.77,382.44,46.41,75.2,1108.87,1499.14,2270.89
2015-05-18,1089.85,1454.5,1423.54,22.88,23.45,454.09,46.94,71.47,1083.92,1346.04,2163.603
2015-05-19,1371.82,1328.06,1344.96,38.04,50.78,355.29,53.36,70.17,1213.18,1198.91,2026.608
2015-05-20,1593,1763.17,1569.33,35.25,118.96,447.57,58.22,82.34,1482.49,1134.97,1983.803
2015-05-21,1550.54,1783.73,1845.2,28.93,56.32,624.12,53.53,94.91,1547.08,1231.27,2182.424
2015-05-22,1745.59,1783.97,1666.47,26.77,42.29,530.13,54.09,93.1,1437.08,1410.69,2484.112
2015-05-23,1047.86,1818.43,1830.67,24.88,34.14,450.36,53.39,85.66,1233.35,1492.95,2285.823
2015-05-24,1177.99,1290.26,1437.74,23.98,30.61,350.93,52.75,80.65,1166.02,1450.78,2423.115
2015-05-25,1172.08,1341,1358.76,23.36,28.93,249.12,53.16,78.74,955.15,1310.12,2080.603
2015-05-26,1189.48,1322.13,1336.72,23.06,27.57,226.7,51.69,77.27,901.52,1202.78,1928.485
2015-05-27,1903.72,1475.39,1313.56,23.52,26.95,299.98,51.61,77.29,839.29,1069.07,1913.491
2015-05-28,1143.46,1843.6,1807.96,37.69,31.83,531.32,59.16,81.45,1142.39,989.97,1892.195
2015-05-29,1193.64,1595.42,1703.2,38.24,182.83,595.77,57.3,91.77,1504.59,962.17,2374.52
2015-05-30,761.85,1487.36,1727.06,29.42,86.08,406.17,56.14,107.76,1323.75,1126.32,2384.694
2015-05-31,1084.26,1079.76,1331.51,29.26,60.58,296.02,56.92,94.77,1034.1,1421.37,2376.582
2015-06-01,1602.47,1359.53,1234.76,34.08,54.19,294.46,58.55,96.59,1317.75,1421.54,1955.597
2015-06-02,1785.74,1730.2,1642.79,30.26,51.23,473.97,55.9,112.02,1377.71,1228.81,1780.59
2015-06-03,1839.02,1919.45,1765.42,29.04,42.62,497.31,52,100.37,1496.14,1292.04,2193.999
2015-06-04,1706.33,1928.62,1933.98,29.18,38.48,305.98,50.26,94.1,1289.79,1412.22,2334.819
2015-06-05,1362.79,1865.65,1839.48,31.15,46.2,352.05,53.94,89.62,1202.84,1502.72,2521.469
2015-06-06,1655.97,1592.02,1702.92,28.6,48.19,345.31,79.16,93.9,1200.36,1411.92,2431.149
2015-06-07,1163.6,1784.78,1733.83,27.73,41.6,329.34,132.39,92.02,1116.39,1304.81,2311.451
2015-06-08,786.12,1313.43,1624.6,27.53,38.31,260.64,132.74,141.95,1064.56,1276.66,2299.97
2015-06-09,930.94,1017.38,1192.53,27.5,35.71,261.35,131.54,149.94,952.96,1217.87,2236.64
2015-06-10,1337.98,1120.24,1149.97,26.6,33.23,282.19,130.96,149.88,982,1167.13,1759.432
2015-06-11,1434.14,1471.92,1315.08,26.33,31.3,275.2,246.24,148.58,946.06,1117.26,1696.84
2015-06-12,992.07,1505.06,1556.82,26.08,30.48,224.41,293.01,243.95,902.17,1102.5,1859.38
2015-06-13,1144.76,1172.7,1338.92,25.83,29.87,195.56,133.65,289.54,814.31,1084.78,2163.762
2015-06-14,858.45,1278.1,1251.04,26.13,29.45,196.68,131.64,167.01,787.78,1078.54,1958.183
2015-06-15,920.69,1014.87,1251.91,26.13,29.22,196.92,132.25,154.68,770.4,1112.17,1815.34
2015-06-16,1235.36,1130.47,1108.5,39.38,78.34,143.95,233.88,173.72,1027.15,1071.11,1855.968
2015-06-17,1293.83,1473.89,1508.64,33.56,125.24,102.97,200.78,285.57,1151.09,1082.53,1698.64
2015-06-18,1357.74,1550.61,1625.66,43.51,102.37,103.64,188.79,267.34,1090.94,1246.29,2256.069
2015-06-19,1352.32,1720.34,1912.42,38.34,179.73,103.63,139.17,270.99,1140.31,1646.59,2586.117
2015-06-20,1464.17,1637.81,1771.03,34.03,122.78,101.44,135.24,203.51,962.71,1708.21,2885.119
2015-06-21,1233.63,1639.41,1691.06,32.23,90.44,130.12,134.95,180.05,902.47,1655.03,2577.422
2015-06-22,692.58,1439.17,1565.94,32.2,76.52,190.94,286.51,174.82,906,1445.07,2382.686
2015-06-23,295.19,929.22,1360.45,32.1,69.56,233.81,138.61,298.55,941.92,1267.14,2474.434
2015-06-24,322.61,625.03,922.2,36.37,68.7,175.4,159.73,190.22,1028.54,1190.93,3725.514
2015-06-25,1172.86,702.19,924.54,32.92,84.65,85.32,203.22,202.31,944.65,1232.65,4504.405
2015-06-26,1054.21,1284.18,1184.51,30.66,81.5,82.15,136.49,234.36,826.24,1290.07,5180.34
2015-06-27,909.5,1226.73,1346.19,30,71.81,82.93,134.3,178.77,777.67,1246.72,5516.473
2015-06-28,814.03,1075.94,1263.45,29.75,64.89,83.2,133.78,170.69,749.36,1160.04,5534.549
2015-06-29,803.39,984.12,1134.66,29.14,57.17,83.28,186.18,167.59,727.05,1083.52,5438.209
2015-06-30,802.85,964.39,1098.66,28.81,51.9,83.25,135.42,208.14,711.46,1005.17,5171.921
2015-07-01,811.76,958.02,1076.35,28.46,48.34,84.41,133.47,175.96,698.74,960.18,4602.964
2015-07-02,802.39,961.83,1069.55,35.77,47.4,84.83,133.81,169.47,695.44,943.89,4215.094
2015-07-03,821.16,968.9,1069.32,29.96,51.76,84.18,130.08,168.95,714.79,943.98,4215.066
2015-07-04,518.48,972.72,1084.54,28.57,47.25,85.15,132.63,164.55,676.67,912.43,4333.639
2015-07-05,243.36,729.56,1019.13,26.98,45.07,86.38,131.88,164.14,653.05,903.62,4817.712
2015-07-06,570.24,478.01,694.39,25.86,43.41,85.17,132.01,163.84,640.28,885.11,4779.492
2015-07-07,920.22,689.01,626.33,24.35,41.2,84.82,129.89,163.62,630.55,863.17,4468.016
2015-07-08,578.78,965.89,941.67,22.75,39.31,84.14,131.54,162.04,615.57,845.43,4364.038
2015-07-09,543.4,738.88,939.91,21.46,37.71,84.7,132.04,159.14,601.43,826.21,4660.217
2015-07-10,326.07,704.73,825.72,22.39,44.49,89.38,136.34,165.12,627.58,810.54,4705.447
2015-07-11,676.57,600.82,870.35,68.57,150.53,85.77,277.34,194.52,1012.74,812,4625.945
2015-07-12,1250.66,1198.37,1056.24,50.11,247.57,402.76,625.69,581.53,2323.92,844.75,5002.194
2015-07-13,1080.33,1505.81,1638.26,30.45,126.58,868.62,782.32,776.52,2590.35,1438.59,5329.651
2015-07-14,844.38,1300.32,1498.58,30.18,94.87,826.36,748.34,816.07,2442.28,2595.86,6546.353
2015-07-15,1191.11,1178.3,1554.71,56.08,276.7,1013.77,728.6,936.5,2961.18,3191.35,6753.258
2015-07-16,1225.93,1576.33,1809.28,41.89,212.57,1005.4,667.29,903.2,2862.65,3571.65,7028.784
2015-07-17,998.78,1453.95,1801.93,38.59,144.31,786.19,596.76,767.55,2596.17,4037.2,7209.154
2015-07-18,764.25,1222.75,1551.69,36.42,111.1,682.54,540.11,678.85,2242.98,3990.29,6553.514
2015-07-19,1322.4,1038.21,1314.54,34.89,90.9,686.38,519.51,618.87,2135.67,3585.67,5557.644
2015-07-20,1367.17,1504.05,1381.36,34.11,80.03,664.92,502.37,593.74,2040.6,3203.96,5245.553
2015-07-21,722.58,1421.22,1678.03,33.75,80.26,641.59,380.69,532.54,1932.92,2968.98,5289.323
2015-07-22,700.02,969.42,1303.89,47.03,139.99,712.2,395.13,476.9,1977.43,2815.98,5666.326
2015-07-23,1132.71,1083.06,1283.55,42.51,183.17,1124.3,472.28,614.85,2686.27,2701.64,5509.496
2015-07-24,820.46,1340.05,1509.19,51.65,209.4,1236.33,629.46,699.05,2880.17,2866.94,8388.63
2015-07-25,1651.41,1487.6,1820.93,60.64,368.32,1624.82,904.74,1355.02,4327.4,3458.51,11392.822
2015-07-26,1846.58,2010.92,2255.69,83.14,263.4,2792.31,1197.43,1483.6,5871.71,4253.84,14587.386
2015-07-27,2017.2,2373.63,2465.98,64.98,205.55,2789.39,1323.63,1890.94,6978.61,5515.63,16531.28
2015-07-28,2272.61,2354.33,2564.11,58.69,160.35,2994.83,1149.78,1739.7,6179.26,6742.34,16480.377
2015-07-29,1549.32,2456.31,2522.32,54.98,137.87,2637.51,973.19,1429.24,5768.72,7592.74,16347.753
2015-07-30,1191.69,1836.65,2224.38,53,125.77,1943.74,835.64,1206.07,4725.91,7725.85,14943.396
2015-07-31,1109.56,1524.82,1778.76,52.03,117.32,1442.26,748.79,1057.88,4036.9,7211.5,12341.467
2015-08-01,1192.83,1437.74,1691.31,132.4,633.84,1311.66,732,1047,4894.12,6363.18,10720.721
2015-08-02,2302.2,2642.19,3329.39,126.58,795.73,1613.89,942.05,1673.25,5883.81,5985.47,10598.271
2015-08-03,2089.75,3118.76,4121.83,113.58,343.07,1851.22,1014.44,1698.28,5718.55,7358.46,11699.008
2015-08-04,2079.1,2730.38,3464.97,129.54,251.98,1891.14,992.19,1726.36,5675.76,8450.64,10656.042
2015-08-05,2194.19,2703.35,3062.05,180.41,531.77,1866.85,973.74,1600.38,5962.15,8672.72,8689.985
2015-08-06,2475.11,3059.09,3827.68,150.85,323.86,1860.14,945.78,1725.45,5680.91,8445.12,7234.69
2015-08-07,2427.94,3043.7,3559.5,137.01,241.63,1751.68,891.77,1471.72,5182.63,8431.66,7022.07
2015-08-08,2569.71,2909.84,3256.95,126.31,202.43,1631.08,831.76,1324.74,4764.05,8217.13,7565.929
2015-08-09,2036.37,2957.66,3151.68,118.24,182.38,1494.63,771.24,1196.63,4390.26,7553.07,8005.637
2015-08-10,1271.5,2332.46,2958.82,113.12,173.46,1373.28,717.76,1107.08,4102.82,6883.99,8382.572
2015-08-11,1289.86,1827.45,2209.7,113.04,196.58,1293.55,685.19,1070.62,4000.26,6311.72,8807.015
2015-08-12,1120.05,1717.98,2124.14,105.71,171.97,1214.97,647.55,1013.67,3725.02,5896.81,9691.613
2015-08-13,1239.58,1587.02,1910.59,100.24,161.46,1142.28,628.99,968.26,3518.96,5637.55,9766.437
2015-08-14,1321.68,1617.57,1880.57,96.25,140.69,1055.4,585.34,898.21,3274.12,5325.57,9540.291
2015-08-15,1116.38,1647.32,1847.68,93.9,129.57,974.24,549.8,827.79,3069.5,5000.71,9332.231
2015-08-16,957.44,1476.6,1752.11,91.6,118.81,903.28,534.82,779.86,2882.84,4656.2,8992.288
2015-08-17,1279.52,1308.92,1603.71,91.91,115.41,855.08,532.23,760.26,2752.86,4334.12,9226.346
2015-08-18,1311.37,1598.89,1627.51,87.81,109.87,817.84,518.24,744.27,2674.09,4069.08,9222.377
2015-08-19,1250.41,1603.57,1781.88,84.62,99.97,772.93,409.34,658.62,2530.06,3891.24,10007.189
2015-08-20,1077.21,1498.71,1704.85,82.77,94.72,727.61,429.66,619.13,2403.24,3735.17,10179.833
2015-08-21,862.51,1349.82,1577.39,81.2,91.53,689.52,394.35,607.14,2292.13,3517.91,10085.5
2015-08-22,810.35,1159.69,1436.26,80.84,100.45,668.82,339.86,584.62,2232.09,3332.57,9719.729
2015-08-23,1130.59,1129.45,1318.58,78.01,93.56,651.54,368.71,544.96,2184.59,3194.25,9722.173
2015-08-24,1246.33,1360.97,1469.56,77.45,93.8,635.85,398.18,529.64,2139.46,3102.76,10084.575
2015-08-25,1190.79,1610.98,1754.49,91.24,241.54,600.27,379.62,544.28,2098.04,3031.6,10201.281
2015-08-26,1287.18,1890.84,2586.68,88.42,304.11,309.26,381.09,541.04,2068.75,2991.85,10588.463
2015-08-27,1275.63,1923.99,2443.93,105.54,358.76,99.47,306.87,693.66,1951.45,3236.72,11920.074
2015-08-28,1230.93,1997.24,2616.13,84.43,236.25,100.77,431.43,777.7,1857.63,3652.02,12557.62
2015-08-29,1265.46,1672.97,2138.15,76.61,178.71,101.65,330.61,669.16,1616.08,4249.01,12487.532
2015-08-30,1522.49,1627.92,1893.76,72.77,150.43,103.06,357.31,539.21,1506.27,4053.56,10906.532
2015-08-31,1715.1,1793.52,1958.47,69.76,134.15,103.2,392.43,517.93,1430.44,3363.66,8865.207
2015-09-01,1582.2,1918.96,2033.6,67.63,123.06,103.97,388.67,559.73,1371.17,2870.29,8290.053
2015-09-02,1226.6,1767.95,1999.79,65.89,115.51,245.16,336.5,544.67,1323.83,2614.06,9433.434
2015-09-03,946.11,1617.89,2245.64,77.16,345.48,470.42,325.67,509.55,1827.48,2540.77,11883.182
2015-09-04,1001.67,1451.82,2080.77,65.73,183.26,365.59,277.39,513.56,1630.3,2607.8,12754.987
2015-09-05,1593,1375.5,1674.43,63.38,142.09,358.79,160.85,445.3,1497.93,2874.52,11288.855
2015-09-06,1847.9,1853.98,1848.97,60.21,127.25,393.86,226.66,335.46,1478.85,2779.67,9896.741
2015-09-07,1254.65,1977.23,2185.59,64.94,160.99,435.83,375.76,398.21,1645.97,2522.3,8911.169
2015-09-08,1049.32,1564.73,1951.83,62.3,145.87,435.79,338.51,558.96,1765.47,2348.84,8993.127
2015-09-09,909.87,1348.04,1706.63,58.83,135.13,328.04,385.2,505.87,1626.57,2459.63,11423.384
2015-09-10,900.38,1208.44,1503.98,55.75,111.86,332.41,291.09,524.26,1499.01,2649.26,11383.519
2015-09-11,888.6,1166.57,1430.22,53.26,102.3,333.66,313.39,419.81,1439.54,2565.98,12036.335
2015-09-12,883.99,1142.49,1385.6,51.09,96.43,369.51,159.78,447.12,1412.38,2427.32,11840.309
2015-09-13,867.17,1124.33,1340.93,49.73,90.57,392.48,251.85,316.92,1425.39,2273.56,11397.149
2015-09-14,939.25,1106.5,1292.87,48.66,83.71,394.43,350.09,377.49,1390.8,2187.32,11753.281
2015-09-15,1487.06,1178.94,1309.51,48.97,82.27,394.53,355.7,475.59,1394.53,2089.12,13011.677
2015-09-16,1630.01,1719.81,1505.83,46.87,78.49,221.62,255.18,453.79,1389.73,2043.42,14977.725
2015-09-17,1286.52,1655.38,1883.44,45.45,71.74,103.84,255.76,380.11,1093.09,2103.98,17414.459
2015-09-18,1225.55,1399.27,1572.35,43.87,67.23,104.54,241.53,368.56,1032.51,2066.91,18984.148
2015-09-19,1083.25,1309.09,1464.68,42.8,64.61,103.52,149.4,351.23,991.61,1831.57,18281.452
2015-09-20,1046.35,1207.1,1373.17,42.24,63.68,102.85,147.07,265.55,965.09,1686.41,17924.786
2015-09-21,1117.94,1170.1,1308.88,42.01,63.47,101.5,207.69,255.33,946.49,1603.5,17180.388
2015-09-22,1074.78,1217.61,1324.92,40.08,61.63,98.33,370.53,306.78,926.08,1496.07,16593.572
2015-09-23,1052.13,1175.91,1289.99,37.44,57.53,96.97,176.85,452.93,879.78,1417.62,17016.247
2015-09-24,1374.92,1147.73,1273.21,36.73,55.1,98.09,238.19,263.38,851.35,1402.24,18496.236
2015-09-25,1123.99,1442.87,1364.5,36.53,53.81,101.52,142.96,320.14,835.37,1438.06,18358.502
2015-09-26,1011.34,1195.45,1405.71,36.59,52.43,104.35,141.93,230.27,823.18,1363.84,17617.331
2015-09-27,970.51,1115.6,1230.47,35.68,51.17,105.27,141.52,220.79,802.66,1296.24,17509.625
2015-09-28,811.18,1071.59,1198.84,35.44,50.18,105.61,153.78,212.54,782.37,1236.05,17546.782
2015-09-29,873.32,952.99,1108.18,34.95,49.01,105.56,135.55,217.1,763.06,1170.66,17500.999
2015-09-30,834.1,978.4,1085.3,33.55,46.94,104.89,133.51,188.92,735.21,1129.19,17970.218
2015-10-01,709.5,935.71,1056.46,33.04,45.05,105.26,135.91,189.71,717.9,1097.23,20114.806
2015-10-02,797.13,838.77,948.92,32.67,43.64,91.46,135.32,188.06,706.13,1043.97,21224.146
2015-10-03,960.57,899.35,927.28,31.62,42.42,82.49,134.6,167.79,666.57,1002.7,19822.763
2015-10-04,1355.73,1073.09,1033.53,31.07,41.59,83.39,135.12,176.15,641.67,977.66,18586.829
2015-10-05,1177.49,1327.74,1292.86,30.39,40.43,83.76,142.31,172.83,626.7,935.45,17236.084
2015-10-06,1230.42,1278.12,1294.05,29.75,38.91,84.7,140.8,176.1,610.44,892.35,16860.919
2015-10-07,1054.98,1306.2,1315.84,28.68,37.07,84.33,129.75,174.15,584.75,861.47,16891.329
2015-10-08,710.8,1137.81,1286.93,28.24,35.86,83.08,131.64,159.8,568.22,835.28,17242.977
2015-10-09,924.84,896.84,965,29.55,36.16,83.51,130.82,161.95,566.75,815.12,19352.88
2015-10-10,753.77,1046.38,1032.45,28.05,36.19,85.08,130.39,159.35,557.13,784.14,18907.423
2015-10-11,952.62,953.95,1084.37,32.76,77.68,84.57,141.22,165.91,680.56,769.49,17695.939
2015-10-12,951.02,1147.87,1120.36,32.07,62.84,80.43,134.32,198.24,746.31,764.69,17768.363
2015-10-13,857.64,1126.45,1184.73,29.9,45.36,84.23,131.75,185.09,629.3,811.21,17766.355
2015-10-14,575.15,1010,1113.46,28.26,39.81,84.03,131.33,164.21,584.17,922.09,17633.331
2015-10-15,1083.38,792.75,860.04,27.54,37.45,84.81,131.42,153.79,557.4,891.35,16972.025
2015-10-16,1085.16,1126.21,1008.51,27.25,35.65,84.54,131.87,147.23,532.72,819.53,16741.347
2015-10-17,752.53,1138.02,1117.78,26.25,35.67,105.89,114.7,146.6,532.29,767.93,16806.015
2015-10-18,640.21,828.34,1011.9,24.87,33.91,133.24,92.2,140.73,551.23,731.75,16966.469
2015-10-19,834.2,722.23,771.14,25.75,31.87,130.69,93.58,121.25,548.02,703.93,17201.287
2015-10-20,1153.86,920.22,753.49,25.8,31.74,118.44,93.95,119.83,527.95,694.78,17642.436
2015-10-21,953.99,1148.04,1134,27.09,33.78,335.36,113.48,128.87,586.95,691.43,17811.373
2015-10-22,1061.11,1025.22,1031.35,29.86,39.82,244.99,129.86,242.83,1351.5,699.23,16908.099
2015-10-23,1438.91,1148.12,1025.1,25.72,36.03,266.22,280.01,213.66,882.15,826.69,14933.198
2015-10-24,872.7,1386.18,1296.04,24.92,32.46,245.67,140.6,304.51,839.52,1234.29,13365.371
2015-10-25,599.12,950.44,1118.62,23.16,30.61,165.56,145.61,186.81,705.11,1224.76,13117.001
2015-10-26,603.36,723.56,822.1,22.77,28.92,175.66,135.52,175.39,625.89,1143.5,13025.467
2015-10-27,545.48,669.44,687.13,21.67,25.93,158.82,133.1,163.4,601.19,1014.21,13195.265
2015-10-28,480.09,633.86,663.46,21.28,24.98,130.17,132.19,156.13,554.07,871.28,14121.946
2015-10-29,441.25,583.86,604.29,21.34,24.63,123.48,131.29,147.91,514.29,804.73,14368.576
2015-10-30,548.01,546.9,552.41,20.82,24.01,125.01,130.51,148.21,495.72,754.99,13834.552
2015-10-31,742.74,631.46,581.94,26.98,40.94,317.72,131.73,159.73,1014.43,708.17,12164.807
2015-11-01,734.55,842.06,806.24,33.18,53.02,290.56,129.16,188.72,952.46,705.38,10651.199
2015-11-02,1036.71,895.83,893.37,34.73,75.91,182.78,125.13,199.06,1220.23,983.23,9004.672
2015-11-03,1174.6,1144.34,1003.38,25.87,43.1,214.57,94.36,175.44,901.74,1216.36,8219.943
2015-11-04,690.36,1183.63,1228.39,24.61,34.12,217.92,92.79,135.17,777.44,1343.71,7595.231
2015-11-05,915.93,869.54,989.18,36.27,53.54,532.7,179.86,141.72,952.12,1212.21,7770.712
2015-11-06,1511.6,1165.47,1044.12,38.76,122.2,811.33,508.12,533.77,2191.43,1090,7565.218
2015-11-07,1297.35,1614.8,1490.32,27.05,65.43,594.31,417.13,549.15,1776.64,1292.03,7550.564
2015-11-08,998.12,1375.71,1505.52,24.15,42.22,353.26,312.47,443.11,1266.23,2190.79,7981.399
2015-11-09,709.79,1186.33,1153.44,23.02,35.62,322.38,248.78,358.12,1057.33,2248.6,8030.889
