Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1905,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1230,0
1906,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1595,0
1907,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1961,0
1908,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2326,0
1909,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2691,0
1910,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3056,0
1911,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3422,0
1912,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3787,0
1913,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4152,0
1914,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4517,0
1915,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4883,0
1916,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5248,0
1917,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5613,0
1918,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5978,0
1919,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,6344,0
1920,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,6709,0
1921,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,7074,0
1922,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,7439,0
1923,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,7805,0
1924,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,8170,0
1925,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,8535,0
1926,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,8900,0
1927,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,9266,0
1928,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,9631,0
1929,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,9996,0
1930,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,10361,0
1931,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,10727,0
1932,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,11092,0
1933,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,11457,0
1934,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,11822,0
1935,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,12188,0
1936,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,12553,0
1937,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,12918,0
1938,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,13283,0
1939,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,13649,0
1940,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,14014,0
1941,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,14379,0
1942,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,14744,0
1943,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,15110,0
1944,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,15475,0
1945,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,15840,0
1946,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,16205,0
1947,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,16571,0
1948,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,16936,0
1949,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,17301,0
1950,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,17666,0
1951,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,18032,0
1952,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,18397,0
1953,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,18762,0
1954,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,19127,0
1955,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,19493,0
1956,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,19858,0
1957,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,20223,0
1958,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,20588,0
1959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,20954,0
1960,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,21319,0
1961,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,21684,0
1962,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,22049,0
1963,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,22415,0
1964,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,22780,0
1965,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,23145,0
1966,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,23510,0
1967,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,23876,0
1968,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,24241,0
1969,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,24606,0
1970,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,24971,0
1971,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,25337,0
1972,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,25702,0
1973,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,26067,0
1974,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,26432,0
1975,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,26798,0
1976,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,27163,0
1977,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,27528,0
1978,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,27893,0
1979,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,28259,0
1980,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,28624,0
1981,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,28989,0
1982,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,29354,0
1983,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,29720,0
1984,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,30085,0
1985,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,30450,0
1986,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,30815,0
1987,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,31181,0
1988,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,31546,0
1989,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,31911,0
1990,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,32276,0
1991,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,32642,0
1992,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,33007,0
1993,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,33372,0
1994,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,33737,0
1995,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,34103,0
1996,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,34468,0
1997,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,34833,0
1998,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,35198,0
1999,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,35564,0
2000,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,35929,0
2001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,36294,0
2002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,36659,0
2003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,37025,0
2004,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,37390,0
2005,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,37755,0
2006,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,38120,0
2007,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,38486,0
2008,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,38851,0
2009,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,39216,0
2010,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,39581,0
2011,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,39947,0
2012,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,40312,0
2013,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,40677,0
2014,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,41042,0
2015,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,41408,0
2016,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,41773,0
2017,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,42138,0
2018,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,42503,0
2019,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,42869,0
2020,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,43234,0
2021,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,43599,0
2022,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW3,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,43964,0
1889,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,365,1
1890,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,730,1
1891,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1096,0
1892,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1461,0
1893,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1826,0
1894,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2191,0
1895,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2557,0
1896,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2922,0
1897,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3287,0
1898,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3652,0
1899,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4017,0
1900,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4382,0
1901,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4747,0
1902,1,8,8,8,7.0,7.0,56,56,7,7,1,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4963,0
1903,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,501,1
1904,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,866,1
1905,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1231,0
1906,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1596,0
1907,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1962,0
1908,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2327,0
1909,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2692,0
1910,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW4,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3057,0
